rowname,e7107,bort,theoretical,actual,bortrev,e7107rev,amplified,dampened,reversed,effect,interactionFDR,baseMean,ext_gene,gene_biotype
ENSG00000119820,-1.1369343289627971,1.1084391138031238,-0.02849521515967335,-1.5156537731323738,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.800531383928225e-24,2113.2877650730284,YIPF4,protein_coding
ENSG00000257453,9.98609106926241,7.908382908601823,17.89447397786423,9.429829075705795,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.1691344032383098e-23,359.38511098847704,RP11-290L1.3,antisense
ENSG00000165794,-1.9804529379758786,-3.686614214510998,-5.667067152486877,-1.6604819275696772,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.2073008840129195e-23,52.01805984487637,SLC39A2,protein_coding
ENSG00000198951,-1.208418174172629,-0.6463319893410455,-1.8547501635136745,-0.6731135980544395,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.2319901096812167e-23,1217.8771348101538,NAGA,protein_coding
ENSG00000164294,-2.415341569266929,0.7225483160996199,-1.6927932531673089,-2.844749845297388,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.2334338927943282e-23,2623.1311071755244,GPX8,protein_coding
ENSG00000156510,-1.1469970753379957,5.3684659410014754,4.22146886566348,-0.4321815364188059,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.240654165083483e-23,315.8394844749843,HKDC1,protein_coding
ENSG00000214756,1.8378810797830416,-1.5764057478341638,0.26147533194887784,2.7329635972330357,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.3058246461970711e-23,283.0508457552413,METTL12,protein_coding
ENSG00000204941,1.3793690688148836,-2.7789138029065885,-1.3995447340917049,1.2214618252527683,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.3698916091034936e-23,174.115880033045,PSG5,protein_coding
ENSG00000205629,-0.9101497583375072,0.6852189210489362,-0.224930837288571,-1.3850501366333245,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.538128489804506e-23,1415.4796061948373,LCMT1,protein_coding
ENSG00000179941,2.4518401686337588,-0.4668754341151427,1.984964734518616,0.7999168469705754,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.648457780859125e-23,706.9293087321222,BBS10,protein_coding
ENSG00000006555,-2.9477982893564327,1.7137049384705145,-1.2340933508859182,-3.6444289125665983,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.7056277876023536e-23,913.8835164428451,TTC22,protein_coding
ENSG00000235899,1.8258670976891358,3.7478135439128577,5.573680641601993,1.9995538037123466,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.7748644520362826e-23,113.90061947317378,LINC01564,antisense
ENSG00000123892,-2.6195245282860395,1.5576708306027534,-1.0618536976832862,-3.3944080127576317,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.7827440160949518e-23,315.5351310016065,RAB38,protein_coding
ENSG00000133460,-0.04829161936103617,-0.885711311077944,-0.9340029304389802,0.5517896508139543,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,1.8814561121293032e-23,636.2754986112752,SLC2A11,protein_coding
ENSG00000139826,-1.2935382550247803,-0.2593122454837834,-1.5528505005085638,-2.5947157393027322,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,1.8819053772472505e-23,1178.002187456174,ABHD13,protein_coding
ENSG00000105726,-0.8404108414649415,-0.126112935607654,-0.9665237770725955,0.10183867077872111,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,1.9945661592420058e-23,3430.489849519722,ATP13A1,protein_coding
ENSG00000146376,-2.9475870600865424,-1.113843880653112,-4.061430940739655,-2.7253952988073045,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.054575442781313e-23,737.7187140953946,ARHGAP18,protein_coding
ENSG00000170903,1.8793356385322388,0.4392675160693908,2.3186031546016297,1.102087796352246,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.0956982461974767e-23,1201.4796406910605,MSANTD4,protein_coding
ENSG00000158445,-3.046861080409556,-2.4947162798369744,-5.541577360246531,-2.8806837858615326,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.226303058708707e-23,140.09457856940773,KCNB1,protein_coding
ENSG00000183018,-3.9290630973190757,-1.299729146639515,-5.2287922439585905,-3.400832619599857,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.41076520259176e-23,1246.677950441213,SPNS2,protein_coding
ENSG00000101695,0.01779617046253057,1.994739723195777,2.0125358936583075,-0.9190844510928142,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,2.5375717151895823e-23,321.49683558926506,RNF125,protein_coding
ENSG00000228057,-0.36640043376702025,1.6006626992804265,1.2342622655134061,-0.7454678770441948,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.5617252216409916e-23,344.1926220541665,SEC63P1,processed_pseudogene
ENSG00000170485,1.2237391584155228,0.8684456290810506,2.0921847874965733,0.6569966993465162,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.5915561892472504e-23,1346.8983861405106,NPAS2,protein_coding
ENSG00000163281,-1.4330533201291247,1.995057298774187,0.5620039786450624,-1.1549420323864328,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.859208772723889e-23,975.3789623019978,GNPDA2,protein_coding
ENSG00000115286,0.34019860911298033,-0.5410975814282099,-0.20089897231522952,0.8265864850825893,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.0803425928914195e-23,1980.2098330154352,NDUFS7,protein_coding
ENSG00000129515,-0.33718425080901,0.9415028515441969,0.6043186007351868,-0.7344940812778444,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.424537708888255e-23,4158.975318374373,SNX6,protein_coding
ENSG00000257588,0.6558751818234266,-4.415706380212474,-3.7598311983890476,0.16980881342306278,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.46390712283141e-23,95.31399916389682,RP11-469H8.6,antisense
ENSG00000058668,-2.3554670763163315,1.6721196082012657,-0.6833474681150657,-2.677246540968627,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.5187845613407136e-23,4583.847417853579,ATP2B4,protein_coding
ENSG00000181029,0.5257000103254149,-0.8502617830237641,-0.3245617726983492,0.7882168799519024,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.638238521389497e-23,1722.1847119486563,TRAPPC5,protein_coding
ENSG00000076662,0.5637209069445936,-1.3097725263716375,-0.7460516194270439,0.3921630948682208,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.0716772496935113e-23,2967.7401697633672,ICAM3,protein_coding
ENSG00000254726,-1.438907813224928,-2.2326395616503842,-3.6715473748753125,-2.190363482606528,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.149291070204658e-23,1618.4386090180265,MEX3A,protein_coding
ENSG00000242498,-0.5529964895762562,-1.7098494984884274,-2.262845988064684,-0.8017618507336756,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.3506769756197705e-23,380.0914428658554,ARPIN,protein_coding
ENSG00000123106,0.41854198355365563,1.1444603018669366,1.5630022854205923,-0.1404153551047127,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,5.061841812841132e-23,2198.514670577342,CCDC91,protein_coding
ENSG00000080815,-2.4982799895813272,1.1738775543920263,-1.324402435189301,-2.639343923001977,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.20570086085401e-23,3240.6509584324986,PSEN1,protein_coding
ENSG00000170727,-0.8875152718039327,-1.0098889242157074,-1.8974041960196402,-0.6083674463777133,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,5.237032946853049e-23,2214.195965681955,NA,NA
ENSG00000213062,4.005500503144953,-2.007636698316274,1.997863804828679,4.206745967231916,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.513827826995752e-23,577.6116430656481,RP1-206D15.6,lincRNA
ENSG00000116815,-1.2695439460667548,1.3477940876865138,0.07825014161975896,-1.4946594722265607,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.59415150573752e-23,996.5489826212885,CD58,protein_coding
ENSG00000163322,0.1952438320587652,-0.7855419634958305,-0.5902981314370653,0.9994980338580859,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.640131459267789e-23,412.6225373369178,FAM175A,protein_coding
ENSG00000164209,-0.5861333085486816,0.38601338926218226,-0.20011991928649936,-1.2896700762370437,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.81735581412302e-23,2254.4013148582344,SLC25A46,protein_coding
ENSG00000260260,0.8715183626143381,-1.8339616513701917,-0.9624432887558536,1.2471034478112306,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.398915375775584e-23,169.92738677448335,SNHG19,lincRNA
ENSG00000134058,-3.4788987790547616,0.5923924909097119,-2.88650628814505,-4.126140160111778,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.424045201299252e-23,1176.2433137999312,CDK7,protein_coding
ENSG00000198162,0.8174156081770017,-0.09765485416712123,0.7197607540098804,1.7862389865561155,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.678861056689646e-23,6163.422346276777,MAN1A2,protein_coding
ENSG00000139998,-1.094982985056305,-1.207541524124263,-2.302524509180568,-0.7264143070130071,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,6.770275935071536e-23,1249.1333300348906,RAB15,protein_coding
ENSG00000005175,-1.0238744509668123,1.1717104948168986,0.1478360438500863,-1.4676698449809755,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.821512202463752e-23,2376.672292410199,RPAP3,protein_coding
ENSG00000162623,-1.8683001908038581,1.1309035272526942,-0.737396663551164,-2.090643213749062,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,7.616952220550711e-23,1573.888863924623,TYW3,protein_coding
ENSG00000148735,-2.9554566276225067,-4.616205668856696,-7.571662296479203,-2.9473611996808606,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.010058635283386e-23,128.1424836988614,PLEKHS1,protein_coding
ENSG00000112144,-4.457191673256746,-2.000566451232104,-6.4577581244888504,-4.843826709765745,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.627058099994841e-23,1307.4759358642564,ICK,protein_coding
ENSG00000176853,-2.329725537350359,0.9954264649841709,-1.3342990723661883,-2.534624597409901,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.086925445215651e-23,3416.441857570192,FAM91A1,protein_coding
ENSG00000148798,-0.39462335008523736,1.4382770588396379,1.0436537087544004,-0.3529055514760974,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.622911874349277e-23,1002.0865253624066,INA,protein_coding
ENSG00000115602,2.222019129967491,5.760667227957592,7.982686357925083,2.637186776261151,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,9.7488791957263e-23,421.6771168614538,IL1RL1,protein_coding
ENSG00000153066,-2.3633163158740493,0.3300958694780754,-2.033220446395974,-3.402935488837114,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.801917246584347e-23,1068.5616107149356,TXNDC11,protein_coding
ENSG00000172244,-0.16272730816792474,0.2165295099786068,0.05380220181068204,-1.1195180387398598,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0023199743845242e-22,689.6962468913316,C5orf34,protein_coding
ENSG00000130881,-1.087620214725912,-1.1038576174291301,-2.191477832155042,-0.6766625161663071,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.0917972770481105e-22,848.0652833521144,LRP3,protein_coding
ENSG00000171174,3.1682125100850635,-0.330109620074138,2.8381028900109255,4.521608483189603,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0983352843644516e-22,1440.0053636510904,RBKS,protein_coding
ENSG00000124788,-0.7778962804284772,0.5691686707126131,-0.20872760971586413,-1.226635670812568,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.133632559764012e-22,2536.1893189552093,ATXN1,protein_coding
ENSG00000138002,-0.055720613613513326,-1.7737708728237798,-1.829491486437293,-0.003740922936838927,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.1414873013396726e-22,644.263633755999,IFT172,protein_coding
ENSG00000243547,-0.4635327432407929,0.17642586986865771,-0.2871068733721352,-2.0341057795341992,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.159380185581447e-22,328.85355641291875,HNRNPKP4,processed_pseudogene
ENSG00000153015,-0.3088158138491666,1.3133011866399373,1.0044853727907708,-0.17158495897195822,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.1952414338068693e-22,1952.887247224942,CWC27,protein_coding
ENSG00000065054,-1.468685549282931,-0.5609349979105699,-2.0296205471935007,-0.9251472953369376,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.2804438062757712e-22,962.8005190737198,SLC9A3R2,protein_coding
ENSG00000186529,-1.9960109230134606,3.5089685918686464,1.5129576688551858,-1.175714104196238,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.3484969772408739e-22,451.4298294396037,CYP4F3,protein_coding
ENSG00000125347,-0.3189433843894354,-1.0380116091080285,-1.3569549934974638,-2.8231317546697947,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,1.4778557420518795e-22,3222.9281943554256,IRF1,protein_coding
ENSG00000105135,-1.5721886792208966,-1.0081736607233995,-2.580362339944296,-1.4946703219045592,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.573885501574194e-22,1689.9828991937643,ILVBL,protein_coding
ENSG00000176209,0.38558418642940645,-1.018491472233286,-0.6329072858038796,0.4345401926318342,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.5867310558338161e-22,1096.628754942951,SMIM19,protein_coding
ENSG00000197157,-0.046047368690541234,0.4188514337981207,0.37280406510757946,-0.7206914952213946,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.7278745359871726e-22,12337.55392840422,SND1,protein_coding
ENSG00000171806,1.4846123415310104,-0.06483341765308728,1.419778923877923,0.38422232101088183,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.9030436777977413e-22,1098.4207491575842,METTL18,protein_coding
ENSG00000169213,-0.1357656418692729,1.504956165432345,1.369190523563072,-0.06326942834009663,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.045743824521413e-22,483.76714200054613,RAB3B,protein_coding
ENSG00000125850,-2.014771881721463,0.4156171885575198,-1.5991546931639433,-3.257929763413162,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.1173161837112192e-22,368.991412082299,OVOL2,protein_coding
ENSG00000135749,0.828022825454013,1.1955105813245002,2.023533406778513,0.8820173817434706,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.129497722294825e-22,2160.6413484044115,PCNX2,protein_coding
ENSG00000257576,1.6006609726442589,1.3793718733674172,2.9800328460116763,0.11244488243526322,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.177134094354815e-22,306.3305740097014,RP11-153M3.1,processed_pseudogene
ENSG00000186432,-1.524948544719412,1.3720508984303421,-0.15289764628906988,-1.7783726445223604,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.180586360340497e-22,8237.037253191147,KPNA4,protein_coding
ENSG00000144158,-1.463670386598366,0.7868433298765726,-0.6768270567217934,-2.8643701004959725,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.2512867722156507e-22,371.31979423110647,RP11-395L14.17,processed_pseudogene
ENSG00000161813,-1.7753898466434452,1.3947553259545447,-0.3806345206889006,-2.0491247102774617,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.308455488965703e-22,4313.142463458233,LARP4,protein_coding
ENSG00000256940,1.7957889949166193,-1.2286297634051726,0.5671592315114466,1.9648485351879212,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.428061255989576e-22,630.3713664948821,RP11-783K16.5,antisense
ENSG00000181392,-0.11546722875831858,-1.4382863209605612,-1.5537535497188797,0.0011472974378879312,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,2.502343385173526e-22,688.2363878412636,SYNE4,protein_coding
ENSG00000032389,-0.8428399938259723,1.1820042530477604,0.33916425922178806,-0.7571936396779944,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.5648046914248247e-22,2504.9593378281825,TSSC1,protein_coding
ENSG00000125845,0.24248798157621682,-3.0890894011731933,-2.8466014195969764,-1.6144500014450736,FALSE,TRUE,FALSE,FALSE,FALSE,e7107rev,2.5975129017683905e-22,975.518262938683,BMP2,protein_coding
ENSG00000138834,-0.7852138051923058,-1.3069158563397492,-2.092129661532055,-0.26509007665699025,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.676497915108562e-22,1008.8193284549975,MAPK8IP3,protein_coding
ENSG00000062650,-2.0720617881135537,1.28390041173733,-0.7881613763762236,-2.1451579233686875,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.697017464025878e-22,5866.310282061124,WAPL,protein_coding
ENSG00000163170,0.869563627904099,-1.2320803721125433,-0.36251674420844426,0.8216223587415912,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.8847545900319454e-22,2392.8566508162303,BOLA3,protein_coding
ENSG00000136689,-2.621185351803049,2.1100503587086465,-0.5111349930944025,-2.469845283131381,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.062322306423241e-22,468.6288246951693,IL1RN,protein_coding
ENSG00000251562,6.329089448221466,0.8940407206272266,7.223130168848693,5.864642447401686,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.1760289096910812e-22,27314.057200083807,MALAT1,lincRNA
ENSG00000062038,-0.7330793010500424,-0.6309154961673594,-1.3639947972174018,-0.33073658409319184,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.3910088567585692e-22,3682.589340133308,CDH3,protein_coding
ENSG00000135362,-1.0362141698556027,0.22094920662760614,-0.8152649632279965,-2.194404678175146,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.3944463060913373e-22,666.5394473373761,PRR5L,protein_coding
ENSG00000260604,2.0886655563641248,-2.768002493513239,-0.679336937149114,1.1651341106025501,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.4079510517623517e-22,334.57352454790896,RP1-140K8.5,lincRNA
ENSG00000182541,-2.8770112678557584,-1.124187672762719,-4.001198940618478,-2.755297874713155,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.579365862205388e-22,1960.6212654176745,LIMK2,protein_coding
ENSG00000003096,-1.6878940169430767,-2.8494687237351846,-4.537362740678262,-2.870925585408636,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.6408687488150452e-22,428.81055894273874,KLHL13,protein_coding
ENSG00000197857,1.608260973412272,0.10228129848655083,1.7105422718988228,0.6565847252184023,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.2012217554266137e-22,785.3935985370093,ZNF44,protein_coding
ENSG00000175984,-0.6111262392719011,2.7080328612058957,2.0969066219339947,-0.5953915189467529,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.318127851339953e-22,271.71178178846696,DENND2C,protein_coding
ENSG00000128534,-1.738857845658351,0.3428580246324078,-1.3959998210259432,-2.9968418801950785,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.326875389683547e-22,1931.8914157280324,LSM8,protein_coding
ENSG00000196704,0.6597892452033237,-1.1610886959002638,-0.50129945069694,0.5228619951824376,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.580990086104013e-22,3882.594002253961,AMZ2,protein_coding
ENSG00000121039,-3.9777370779222982,-1.6198962382582385,-5.597633316180537,-4.443814278268819,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.653889599803301e-22,1869.7045076496117,RDH10,protein_coding
ENSG00000255302,0.5196399787431034,-1.6209282242232783,-1.101288245480175,0.10473754422588444,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.69615648013406e-22,5661.672144452842,EID1,protein_coding
ENSG00000008382,0.033332594888528515,-1.0950595843991815,-1.061726989510653,0.4946361906233408,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.7378644427985255e-22,515.8133262429827,MPND,protein_coding
ENSG00000137103,-0.5992344599043475,-1.0862862323608302,-1.6855206922651778,-0.006060264062535711,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.785375860574778e-22,503.12942528173903,TMEM8B,protein_coding
ENSG00000100292,-2.943779980801012,2.6269459100629304,-0.3168340707380817,-1.7459305253198023,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.008032779063849e-22,2568.8705382271673,HMOX1,protein_coding
ENSG00000161999,1.9529747332629825,-1.3691106058917724,0.5838641273712102,1.7750417372528677,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.195409153553414e-22,2622.3568598292663,JMJD8,protein_coding
ENSG00000127989,0.17493912994237654,0.16827944215871837,0.3432185721010949,-0.9526066950828366,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,5.629884233680427e-22,576.1504637014076,MTERF1,protein_coding
ENSG00000223802,0.49565553887290803,-1.583904724068111,-1.088249185195203,0.7884257869529304,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.928897350207826e-22,603.69825434132,CERS1,protein_coding
ENSG00000065717,0.11026379650269148,-0.9001708790560516,-0.7899070825533602,0.5571646561194484,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.980883829310107e-22,1046.7728250087835,TLE2,protein_coding
ENSG00000143578,-1.5796443986835913,-1.4075640121003552,-2.9872084107839463,-1.5612597563506017,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,6.251324609549487e-22,569.9328504822074,CREB3L4,protein_coding
ENSG00000112406,-3.7216288497789645,0.7253226569186677,-2.9963061928602968,-4.085844344675962,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.401093466414971e-22,2344.865639318751,HECA,protein_coding
ENSG00000244541,-0.1852146869953765,-3.091171573912899,-3.2763862609082754,-0.330358837155281,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.094943571557512e-22,89.67353741090821,LINC01213,lincRNA
ENSG00000231574,-1.894439926952978,-3.1139550368211437,-5.008394963774122,-1.3255480652711285,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.1290872884614445e-22,127.45141836632436,KCCAT211,lincRNA
ENSG00000169740,-1.2244939820752903,-1.624508929445261,-2.849002911520551,-1.3617162413472208,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.49240658224951e-22,643.3484733219751,ZNF32,protein_coding
ENSG00000110841,-1.1031465502532019,0.5560363444652562,-0.5471102057879457,-1.6825924127078924,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,7.5577886694915235e-22,1432.885430559034,PPFIBP1,protein_coding
ENSG00000120370,-0.04091966334820099,0.6770654568805695,0.6361457935323686,-1.049229976634288,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,7.675134651458479e-22,805.2462521539976,GORAB,protein_coding
ENSG00000173166,0.45862813219090903,0.12123005615471304,0.5798581883456221,-0.6200134518411317,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,8.902858069142734e-22,3142.097632731132,RAPH1,protein_coding
ENSG00000141971,-0.27521041496801246,-0.565552798372133,-0.8407632133401455,0.15878201074888756,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,9.132492575923252e-22,2059.0568092727817,MVB12A,protein_coding
ENSG00000131652,-1.3379181425348465,-1.4297808855445087,-2.767699028079355,-1.7366338983439673,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,9.25285017137709e-22,525.4851401497519,THOC6,protein_coding
ENSG00000117481,-2.5745627546275958,0.6511494197770892,-1.9234133348505065,-2.9222148894364817,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0190074262683486e-21,1442.4065785082657,NSUN4,protein_coding
ENSG00000167680,-2.2526840716397487,-1.7827263323991995,-4.035410404038949,-1.9591209520702701,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.0419446383130652e-21,624.2033804883836,SEMA6B,protein_coding
ENSG00000135249,-1.1097715378145516,1.0286589795945797,-0.08111255821997188,-1.1910778407984592,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0537718513400022e-21,1999.8972096816135,RINT1,protein_coding
ENSG00000153561,-1.7658806739447774,0.8994646984786042,-0.8664159754661732,-2.0443484277018587,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.1111672145732711e-21,6224.0405203184555,RMND5A,protein_coding
ENSG00000086827,-1.540689423687799,0.9811336615568915,-0.5595557621309075,-1.7255441953298538,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.1252586580407663e-21,2824.292938713556,ZW10,protein_coding
ENSG00000166822,-0.09265907951678434,1.0366889045696366,0.9440298250528523,-0.8282099840590914,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.1312213889514044e-21,928.9713831244068,TMEM170A,protein_coding
ENSG00000119922,3.6129171146902705,1.6332538341185152,5.2461709488087855,3.8974246106002677,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.307025444272325e-21,7517.166238706991,IFIT2,protein_coding
ENSG00000171916,0.31459692030680103,3.426951515403995,3.7415484357107958,0.15327217625244424,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.329390963645593e-21,115.09557783278281,LGALS9C,protein_coding
ENSG00000079156,-1.4328428733717364,1.7243855040171059,0.29154263064536945,-1.5088920245756323,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.337237654932381e-21,812.2807639114513,OSBPL6,protein_coding
ENSG00000164695,-1.05638470251761,1.0927302141671997,0.03634551164958966,-1.2707294044342132,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.4285410415606267e-21,1202.891525319378,CHMP4C,protein_coding
ENSG00000104228,-0.7888306580946178,1.1948170877876503,0.40598642969303245,-1.754397864096537,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.493254223293587e-21,624.1972296753348,TRIM35,protein_coding
ENSG00000163975,0.27571323492777583,-0.840496229686188,-0.5647829947584122,1.093845922347153,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.6298468420081339e-21,374.85830876062516,MELTF,protein_coding
ENSG00000115129,-0.33950376847934904,-1.273964204613189,-1.613467973092538,-0.36035222088036917,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.6750782051979781e-21,492.6932986538125,TP53I3,protein_coding
ENSG00000116661,-0.04644436892781408,2.0414982419219867,1.9950538729941727,0.002676434435216422,FALSE,TRUE,FALSE,FALSE,FALSE,e7107rev,1.7302997738086762e-21,175.5150463813153,FBXO2,protein_coding
ENSG00000169826,-1.5987440179331889,1.224367744271068,-0.3743762736621208,-1.5307873197933028,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.765791973477273e-21,1317.48588189133,CSGALNACT2,protein_coding
ENSG00000105939,-1.124947441811632,0.8483827231108204,-0.2765647187008117,-1.4116438169244723,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.8466002618823636e-21,6780.40041755023,ZC3HAV1,protein_coding
ENSG00000173218,-2.689126347528055,-0.35613737676170426,-3.0452637242897596,-4.050760066156124,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,1.8567334485382095e-21,3229.2688700641775,VANGL1,protein_coding
ENSG00000103507,-0.8707330880540882,-1.2940477844474136,-2.1647808725015016,-0.9083451222616842,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.8573245998982255e-21,1177.3215706390458,BCKDK,protein_coding
ENSG00000048405,-0.9680653749430786,0.2933114802404198,-0.6747538947026588,-1.8229590116655392,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.084601128235135e-21,907.8050850748504,ZNF800,protein_coding
